2015262,190482,10.39720770839918
2015262,43139,3.1354942159291497
2015262,44068,4.143134726391533
2015262,131495,8.286269452783065
2015262,116632,1.0
2015262,14282,3.4657359027997265
2015262,48831,3.4657359027997265
2015262,245196,3.0
2834479,51808,2.683567793823433
2834479,185539,1.0
2834479,49650,2.683567793823433
2834479,195665,6.724566822558995
2834479,213968,2.0
2834479,267442,2.0
2834479,233796,5.367135587646866
2834479,243834,1.0
2834479,111019,5.367135587646866
2834479,251976,3.3622834112794977
2834479,111162,2.4917797455222455
2834479,51807,2.683567793823433
131079,62929,6.469373685226156
131079,56770,5.683573169388421
131079,204917,6.469373685226156
131079,13078,2.0
131079,139349,4.0
131079,193711,6.469373685226156
131079,136813,6.469373685226156
196622,16896,0.40118772792277835
196622,50688,0.21319196263466375
196622,194051,0.23030399182253625
196622,94848,0.20059386396138917
196622,136320,0.0293558842048714
196622,43139,0.04143706080615278
196622,176641,1.0
196622,216967,0.02683035150777199
196622,48645,0.02887217514740918
196622,145031,2.0
196622,251531,0.02683035150777199
196622,254987,2.0
196622,191113,3.0
196622,203023,2.0
196622,144783,3.0
196622,190482,0.13740408954939443
196622,66197,0.16843771050677778
196622,52116,0.20809108797779596
196622,240661,0.03757805427395985
196622,137876,0.5053131315203333
196622,208538,0.07901384468662889
196622,208537,0.039506922343314446
196622,92955,0.10219864246146727
196622,243357,0.0563972792783358
196622,268058,0.07109792537233428
196622,267044,3.0
196622,198945,0.18311479843456582
196622,180768,2.0
196622,1959,0.05513578238871711
196622,240676,0.20809108797779596
196622,153898,0.4161821759555919
196622,269868,3.0
196622,52138,0.09009549007060615
196622,108459,0.20809108797779596
196622,52140,0.04504774503530307
196622,193711,0.03206095422819204
196622,115500,0.10219864246146727
196622,44078,0.07109792537233428
196622,52654,0.02887217514740918
196622,153901,2.0
196622,76465,0.08270367358307566
196622,269877,0.06259297415403106
196622,110387,0.09283211861255246
196622,254647,3.0
196622,101175,0.02887217514740918
196622,107318,0.12518594830806212
196622,94390,1.0
196622,233145,2.0
196622,111162,0.024697548867941756
196622,48831,0.04580136318313148
196622,236611,0.0293558842048714
196622,227395,0.0817049556567375
196622,102083,0.36622959686913165
196622,81090,0.11679419852076181
196622,232775,0.33687542101355555
196622,92486,2.0
196622,56905,0.20439728492293455
196622,14282,0.04580136318313148
196622,101450,0.04085247782836875
196622,227023,0.30659592738440183
196622,233934,2.0
196622,236620,0.02659847719185066
196622,62929,0.03206095422819204
196622,103771,0.21319196263466375
196622,225251,2.0
196622,82147,0.029198549630190453
196622,103528,0.05757599795563406
196622,4841,0.18566423722510492
196622,169833,0.05366070301554398
196622,254957,0.6395758879039912
196622,136813,0.03206095422819204
196622,108657,0.4263839252693275
196622,109940,0.03959003966506312
196622,204917,0.03206095422819204
196622,39804,0.0293558842048714
196622,94847,0.40118772792277835
2048018,269706,1.0
147475,237744,3.0
147475,132182,7.089306878149301
147475,44068,3.3145077811132264
147475,131493,2.0
147475,248826,3.5446534390746507
147475,75259,7.415566381167418
147475,82394,7.415566381167418
5472322,65522,9.301797427263665
5472322,197077,2.0
5472322,112815,1.0
3178530,57600,0.09787903950929633
3178530,47363,1.6839142215765663
3178530,43139,0.2530067996683738
3178530,118932,0.22589078991773046
3178530,240661,0.11472222045497149
3178530,266642,1.0
3178530,26395,3.3678284431531327
3178530,44068,0.08357863111291029
3178530,131495,0.16715726222582059
3178530,52138,0.6131892726261203
3178530,111019,0.32481046963461874
3178530,110507,0.5397961634669141
3178530,51883,0.10287858905024513
3178530,237352,0.24162825013785844
3178530,139054,0.20575717810049027
3178530,52140,0.30659463631306016
3178530,113324,0.1231056982953462
3178530,112047,0.5397961634669141
3178530,112048,0.5397961634669141
3178530,85684,0.2097364891129859
3178530,48831,0.06991359964949737
3178530,199100,0.24162825013785844
3178530,227395,0.27804167716853184
3178530,66752,0.5397961634669141
3178530,23234,1.0
3178530,126405,0.5397961634669141
3178530,126404,0.5397961634669141
3178530,113479,3.0
3178530,233796,0.32481046963461874
3178530,113478,3.0
3178530,113481,1.0
3178530,113480,2.0
3178530,66251,1.6839142215765663
3178530,101450,0.13902083858426592
3178530,108243,5.051742664729699
3178530,55383,1.0
3178530,55384,1.0
3178530,55385,2.0
3178530,55386,1.0
3178530,55387,1.0
3178530,267992,0.11294539495886523
3178530,51807,0.16240523481730937
3178530,51808,0.16240523481730937
3178530,101093,3.0
3178530,251111,3.0
3178530,5606,2.0
3178530,109160,0.9197839089391805
3178530,44138,0.0912171397768924
3178530,105455,0.09787903950929633
3178530,223858,0.2452985612401788
3178530,114928,0.30659463631306016
3178530,49650,0.16240523481730937
3178530,46197,0.0912171397768924
3178530,65014,0.10486824455649295
3178530,12534,3.3678284431531327
3178530,116475,0.09787903950929633
3178530,12412,0.23576131382449103
3178530,226300,0.2462113965906924
327699,90210,2.300200966134371
327699,216967,2.3202531488836677
327699,114917,1.0
327699,114916,1.0
327699,153893,5.361540436833306
327699,251531,2.3202531488836677
327699,110922,3.4935326741898463
327699,169833,4.6405062977673355
327699,236616,5.631147068751091
327699,52494,3.4935326741898463
327699,49007,0.624039110896245
327699,223024,2.4516911092276517
327699,157143,1.872117332688735
327699,234389,3.4935326741898463
327699,60438,2.8155735343755457
327699,50998,1.0
327699,56281,1.0
327699,225208,3.0
327699,120990,2.4516911092276517
950297,47574,1.0
2293812,223858,8.106577593460786
2293812,184611,3.0
2293812,102083,2.3738313323902114
2293812,198945,1.1869156661951057
2293812,66197,2.8323301613662393
2293812,109940,1.9971548490359938
2293812,251036,3.0
655378,137876,3.0
2621488,43665,3.0
2621488,60438,3.284835790104803
2621488,145386,13.37941289817313
2621488,88281,6.931329375021101
2621488,146072,13.37941289817313
2621488,100315,1.0
2621488,236616,2.0
2621488,246525,6.931329375021101
507934,124339,1.0
507934,216775,3.0
507934,64949,1.0
7979106,90210,2.012675845367575
7979106,153893,4.6913478822291435
7979106,126507,32.27760647621397
7979106,218281,2.0
7979106,20364,1.0
7979106,112815,3.4881740352238744
7979106,49007,0.5460342220342145
7979106,44401,1.0
7979106,223473,3.0623416954471026
