1070214,253987,5
5126300,254515,5
4247417,254515,5
3070857,173750,5
5283318,254515,5
1089303,217617,5
42094,163192,5
2484589,80224,5
10176,236038,5
1365259,129092,5
1372689,129177,5
2484589,160730,5
8040573,182434,5
2484589,137745,5
5375875,179443,5
1524412,141254,5
136582,129317,5
49712,135704,5
483731,216675,5
383511,162248,5
2149536,146982,5
5312885,6305,5
174696,251119,5
6181276,179443,5
233458,131125,5
483731,235958,5
198556,150966,5
909936,135530,5
3054397,148804,5
38415,69270,5
1077230,132967,5
233458,131101,5
2393990,131101,5
1724402,132897,5
1688103,173475,5
282219,129337,5
33,132338,5
143,70726,5
3840,129138,5
35050,72525,5
99381,236176,5
77027,20695,5
326534,140282,5
383511,85797,5
1852795,139467,5
7469915,255647,5
681,148146,5
1724402,254842,5
22753,71404,5
278,130990,5
5267,216414,5
278,136968,5
32611,132874,5
227201,216821,5
3400565,69895,5
256802,165526,5
1241858,216673,5
4501262,165253,5
318636,141288,5
4804964,236312,5
383992,235864,5
483731,71433,5
483731,251123,5
6035040,262521,5
25665,3234,5
6197452,254494,5
507193,130892,5
28971,251562,5
1852795,139468,5
30991,152779,5
32611,157545,5
46106,139528,5
57812,128993,5
101755,164880,5
2701381,69961,5
2822179,144833,5
2899363,128973,5
2901547,69895,5
312565,262953,5
337904,80301,5
4010525,140058,5
474083,129317,5
483731,139727,5
483731,6767,5
770741,88542,5
4777923,218092,5
5196172,71461,5
20938,141592,5
21786,133361,5
22722,248616,5
11833,237235,5
16539,196328,5
1325831,236573,5
32363,148512,5
34790,135272,5
1017958,253467,5
37560,132192,5
37560,1790,5
37633,69270,5
57474,234970,5
57706,238214,5
57812,129158,5
65890,262814,5
77727,129769,5
82157,142640,5
82157,142626,5
1035686,129337,5
1594282,138145,5
1594282,134100,5
1606733,84374,5
1632416,21221,5
1653151,132147,5
131217,141015,5
1759442,133354,5
1759442,129093,5
1775203,161994,5
1724402,218408,5
145351,129317,5
151209,138024,5
1724402,236454,5
174696,236728,5
1070214,154460,5
1072158,146126,5
1913806,84288,5
2089643,73807,5
247202,256991,5
256802,23664,5
261346,145425,5
2120503,181595,5
2149536,236408,5
313325,142325,5
2211897,143512,5
2238216,69812,5
2238216,160997,5
341923,197336,5
2238216,216228,5
346263,131579,5
349300,218396,5
2245583,252164,5
2264215,238001,5
358191,216812,5
2389920,69152,5
2393990,131125,5
383511,85798,5
2480128,217616,5
422414,72776,5
2480128,82708,5
430672,130892,5
483731,216981,5
483731,128973,5
483731,218304,5
