20362,252515,1.0
241923,1959,1.0
231382,93174,2.0
9535,177697,1.0
449480,175235,2.0
511535,251976,1.0
394654,131498,2.0
1648266,162201,2.0
2704709,2195,2.0
1459894,123941,2.0
727164,106227,1.0
1151251,96103,1.0
502906,80519,2.0
2655124,6572,1.0
474450,73464,2.0
1995232,191546,1.0
4511003,193006,1.0
311525,119606,1.0
4743479,173723,2.0
6631,152607,3.0
221430,120983,1.0
221430,28318,2.0
1459894,90361,1.0
1643759,126292,1.0
36865,111704,1.0
1597454,269893,2.0
603630,50708,2.0
115271,109603,1.0
6756,1959,3.0
2089643,19796,2.0
465309,176891,1.0
678943,144782,2.0
17394,51091,2.0
924293,39281,1.0
48803,9408,2.0
5977070,23195,1.0
698275,131555,1.0
1928101,249961,2.0
1018819,251520,2.0
11314,240545,2.0
5837152,268224,1.0
19668,51495,2.0
1638856,251517,2.0
1151828,99453,2.0
105991,50624,1.0
1884295,108103,1.0
985758,56259,2.0
1839337,112342,2.0
625482,259683,2.0
57903,6529,2.0
21038,174853,3.0
11048567,29588,1.0
57517,44050,2.0
2438244,108400,2.0
4034285,58329,1.0
1965277,129247,1.0
767623,270458,2.0
132887,65810,2.0
90444,53085,1.0
1638856,229151,1.0
90469,126585,2.0
27132,217357,2.0
2096364,118023,4.0
1867438,127225,2.0
3489701,242624,2.0
8434486,131564,2.0
4172081,132261,2.0
7681044,54635,1.0
594504,192053,1.0
7497866,237938,2.0
7416722,152561,3.0
362752,56915,2.0
207855,194352,2.0
2379873,155780,2.0
2151579,225345,2.0
1019384,53257,1.0
2846359,195665,2.0
125564,19805,1.0
42272,104423,2.0
3350016,142813,2.0
35332,228769,2.0
2376685,68721,1.0
2236487,44551,2.0
322329,25477,2.0
2801007,126500,2.0
20848,148248,2.0
502906,16202,2.0
4655952,133561,1.0
998122,114322,1.0
1771217,96422,1.0
1093490,229803,2.0
90469,108793,1.0
3442,248662,2.0
96104,126244,2.0
171601,5013,1.0
116999,45330,2.0
1623892,54772,1.0
319390,66096,1.0
167463,237744,2.0
145762,105855,2.0
146693,208970,1.0
1635464,251976,1.0
31582,49552,2.0
11500,131564,2.0
1462408,234422,2.0
5354399,118481,2.0
134603,108110,1.0
960915,234463,1.0
2173814,142813,2.0
77975,167468,2.0
5482111,269704,2.0
7578704,48645,1.0
75277,140153,2.0
239340,131559,2.0
1146731,195716,2.0
7879446,153864,2.0
372153,248450,1.0
6901558,251492,1.0
7254,6572,1.0
1084540,185272,1.0
4765716,163888,2.0
2730120,225937,1.0
147763,256164,2.0
4303757,157690,1.0
47117,252752,2.0
1019384,140136,1.0
575133,140520,2.0
1005749,112843,2.0
8298278,225320,2.0
2908295,115631,2.0
8971697,43309,1.0
9831,95558,1.0
1326571,115819,1.0
150045,1959,1.0
621860,23234,2.0
4584204,267044,2.0
771,142820,1.0
516645,235796,1.0
3253022,67272,1.0
388571,55075,1.0
136396,23204,2.0
1572408,139054,1.0
1183124,12148,2.0
1250787,82853,1.0
115895,131564,3.0
422555,19006,2.0
206586,53975,2.0
1681171,19805,2.0
9740724,103537,2.0
7024082,80412,1.0
2468970,68191,2.0
100571,119627,2.0
422555,241519,1.0
362026,68041,1.0
1973,73710,2.0
5753945,22667,1.0
837579,244560,2.0
375361,43930,1.0
180829,243356,2.0
73118,40955,1.0
1944692,224362,2.0
621860,110226,1.0
1325831,231565,3.0
1600112,56542,1.0
639435,65539,1.0
491318,99460,2.0
160162,252297,2.0
2257174,131508,1.0
2781814,255327,2.0
2671283,131564,2.0
2384812,163957,2.0
1411453,217785,1.0
2373332,156446,2.0
31719,148467,2.0
1544402,218046,2.0
5631254,256164,2.0
348788,114316,2.0
587490,267789,2.0
3827655,239614,1.0
1070809,28562,1.0
3549558,13810,2.0
11500,158656,2.0
6480263,29709,1.0
28098,110971,2.0
94920,131783,1.0
1003695,220337,3.0
1947607,223250,1.0
2577310,117446,1.0
1404449,154886,3.0
712598,49986,1.0
1154743,110957,4.0
557869,71474,3.0
309755,268223,1.0
982209,237310,1.0
322329,76536,3.0
196999,100457,2.0
773525,66786,2.0
10906978,151907,2.0
2257552,4846,2.0
4411562,254915,2.0
7545671,99037,1.0
14772,103153,2.0
3343327,133577,2.0
7745269,137217,2.0
881390,106326,2.0
4854860,227528,2.0
809438,72741,1.0
30127,131496,2.0
4683145,106757,1.0
667329,143516,1.0
614993,129247,2.0
1115578,115316,2.0
132908,87607,2.0
1277898,197077,3.0
1044337,53462,2.0
3896710,226627,1.0
504058,111162,1.0
4012389,107718,1.0
193291,243755,2.0
1635464,102831,2.0
9831,146220,2.0
7877062,109160,2.0
3864757,160754,1.0
2043796,19800,2.0
78887,104011,1.0
7999817,199598,2.0
8298278,82147,2.0
2409627,108051,1.0
3053550,251531,3.0
1965277,58771,1.0
18246,29165,2.0
243157,246191,1.0
244847,168540,1.0
2179719,49613,2.0
4606815,160980,2.0
7497866,254956,1.0
136796,251036,4.0
3481638,254947,1.0
156836,80231,2.0
340175,139341,2.0
4942623,110697,1.0
4579353,203029,3.0
2817076,226297,1.0
311503,207839,2.0
1705868,4841,1.0
550288,100927,2.0
94799,152648,2.0
5006337,224778,1.0
745469,14072,1.0
3271689,142820,1.0
2963277,114921,1.0
1528671,58302,1.0
3008164,109793,2.0
332392,237800,1.0
7826369,107977,2.0
414901,101990,1.0
1328466,105913,2.0
859695,51186,1.0
7830,72716,1.0
2089643,87361,2.0
838167,110431,1.0
9889,216967,1.0
57903,133577,3.0
529634,143876,2.0
450588,13079,2.0
14887,131508,2.0
229991,235508,1.0
1733177,240333,1.0
4155004,131498,2.0
7353,132261,1.0
353771,250934,2.0
2394891,252516,3.0
2909393,68256,2.0
533877,53901,2.0
859477,197208,2.0
4737050,221665,1.0
4659860,29709,2.0
373614,121403,1.0
5645,135792,1.0
506364,48565,1.0
2746673,41155,2.0
586154,1959,1.0
1109,157130,1.0
1282151,61408,1.0
136396,236962,3.0
2643244,227142,1.0
796158,249328,2.0
375875,267210,2.0
644470,14066,1.0
40360,119635,1.0
2547297,116787,1.0
1874196,54140,2.0
78046,12154,1.0
4828002,236616,1.0
2565382,107988,1.0
218881,256505,2.0
115004,254992,2.0
5756244,131783,2.0
3649279,185759,2.0
1085059,240596,1.0
4892421,47264,1.0
3795344,103047,2.0
4673385,1959,3.0
1063579,53049,2.0
8042478,146222,1.0
802717,93245,2.0
370889,256226,1.0
3695376,233145,1.0
312624,153897,2.0
1049104,82890,3.0
1991558,92488,1.0
4756836,96044,2.0
2944034,139150,3.0
572758,9015,3.0
1803696,110387,1.0
14905,218051,2.0
5287,135783,1.0
1281735,256724,1.0
1702572,75744,2.0
1281735,219432,1.0
558966,124467,1.0
790093,42924,1.0
7720317,123678,1.0
3624912,192105,2.0
103045,95671,2.0
1625816,106749,2.0
14220,229335,1.0
4463279,109282,1.0
1496038,1959,1.0
1683195,136321,2.0
629634,104549,2.0
8391379,251492,1.0
844463,200103,2.0
1902174,49745,1.0
42224,202451,1.0
4110579,109434,2.0
37233,102316,2.0
3178530,101093,2.0
1019384,226197,3.0
285506,18968,1.0
833159,266361,2.0
2169943,126980,2.0
360195,218285,1.0
1815680,73339,1.0
7722005,109526,1.0
224944,252004,1.0
27853,54902,2.0
1044337,53453,2.0
414901,144589,2.0
413574,153898,1.0
1368028,1959,2.0
44721,91448,1.0
383992,163845,2.0
687791,250934,1.0
295840,146723,1.0
7714746,251492,1.0
500581,239314,1.0
1531427,49870,1.0
1017767,139536,2.0
5893558,225754,2.0
8873329,42329,2.0
88557,156457,1.0
4964395,260825,2.0
3049802,167366,3.0
3370811,260010,2.0
5893345,61036,2.0
1877428,112986,1.0
7291627,76139,2.0
48820,28620,2.0
1706619,142817,1.0
197172,146753,1.0
181180,89895,3.0
1146731,82853,2.0
733807,57040,1.0
1774433,131493,2.0
932218,1959,2.0
69573,243381,2.0
297406,87605,2.0
1623892,121862,2.0
1023155,259523,2.0
3781861,43458,2.0
1509240,44170,1.0
2285169,66426,2.0
117582,131494,2.0
16681,72742,1.0
1643759,136324,2.0
3625337,146072,3.0
42583,160402,2.0
282219,131380,2.0
150119,220934,1.0
861381,57466,1.0
130235,246716,2.0
7710910,67770,4.0
2955861,238819,1.0
7246116,51986,1.0
378229,92961,2.0
181127,56832,1.0
718602,100801,2.0
569127,4841,2.0
3361176,209901,3.0
324583,194767,2.0
89814,135791,3.0
2089643,193422,2.0
4584204,203620,1.0
6167354,44686,1.0
2964128,52005,2.0
3651690,239580,1.0
160967,25469,1.0
355518,266874,1.0
6343448,265049,2.0
4446303,1959,2.0
5704,254916,4.0
53901,242768,2.0
2146310,223694,2.0
2183109,230273,1.0
3672439,112726,2.0
718602,252511,1.0
298755,38763,2.0
9361761,231491,2.0
2528421,66667,3.0
341833,66527,1.0
1044337,112530,1.0
601954,180768,1.0
297406,49687,2.0
779491,12327,2.0
1586325,1959,2.0
341335,234311,2.0
2736078,51983,1.0
226114,165494,2.0
239743,88675,1.0
2043796,221397,1.0
347771,249965,1.0
36631,87607,2.0
37233,180955,1.0
1257447,12178,1.0
1784663,82150,2.0
360195,103550,1.0
1209081,113932,1.0
2885146,187003,1.0
33197,54428,1.0
399050,266358,1.0
4737050,93266,2.0
350874,108364,1.0
1048728,254980,2.0
5040784,148837,4.0
294434,55081,1.0
2986510,27975,2.0
298709,103984,2.0
5631254,236919,2.0
2081900,45426,1.0
1048132,88580,2.0
1919343,152023,1.0
62778,111174,1.0
1049102,92935,1.0
3214025,107625,1.0
2052484,225184,1.0
4049899,9613,3.0
2005437,17979,2.0
45018,1959,2.0
3343327,176894,3.0
1428820,131508,2.0
353617,50299,2.0
323340,132183,2.0
1903682,35653,2.0
8279448,126248,1.0
174412,240075,1.0
4034285,87362,2.0
1321622,257918,2.0
2081710,150190,2.0
204066,136471,2.0
78908,219095,1.0
7714746,223801,2.0
58958,249604,1.0
322329,36037,2.0
1332997,250736,1.0
1172602,73143,1.0
2416453,4839,1.0
2964,192019,4.0
1582682,66964,1.0
417758,67425,1.0
172255,120989,1.0
3751,230101,1.0
1397551,158434,2.0
4347212,93220,2.0
848384,165645,2.0
3439915,264952,1.0
32375,112771,2.0
652807,139511,1.0
1692819,234140,2.0
73118,131564,2.0
3158593,113138,2.0
560747,67421,2.0
6868619,254641,2.0
1646560,268826,2.0
479896,131550,2.0
696118,224853,2.0
7941875,113080,2.0
365988,165645,2.0
7106892,64579,2.0
8989748,152583,1.0
7032756,1959,1.0
28154,197087,2.0
6680334,233296,2.0
220293,88580,1.0
100726,263169,2.0
3886882,115067,2.0
596499,153900,1.0
99071,148467,1.0
100571,139393,1.0
2546695,44042,1.0
770449,109530,1.0
12233,173712,1.0
2930949,102196,1.0
404761,101497,2.0
70464,34319,1.0
1119016,13078,2.0
7714925,8810,2.0
2640697,173723,2.0
3346993,237800,3.0
3220213,46710,1.0
1303919,1959,1.0
2798019,142803,1.0
1616888,152664,2.0
43890,251989,1.0
10103,135774,2.0
7193140,236610,2.0
1592150,101771,1.0
8211,135796,1.0
104157,173778,1.0
426163,4372,1.0
904212,52419,2.0
8283168,224329,1.0
4569227,46353,1.0
2259124,50697,1.0
6125826,110274,1.0
38567,131565,1.0
2403574,211455,1.0
431916,236620,1.0
341335,131498,2.0
229707,152584,2.0
1654472,96115,2.0
55892,268224,3.0
139417,259235,3.0
2181,150902,1.0
1839337,51803,1.0
1475439,101778,1.0
194640,235796,1.0
182115,95391,2.0
3027698,53085,2.0
748374,247798,2.0
3891542,234926,1.0
4171446,116930,2.0
14380,131461,2.0
2430496,76465,1.0
2285487,136324,1.0
11179,236617,1.0
36631,227467,1.0
4579353,148248,3.0
2499592,228773,1.0
1057735,56837,1.0
1759984,64911,3.0
432293,136043,2.0
3951535,117348,2.0
196919,52458,2.0
1361264,258002,2.0
29644,87474,1.0
577451,116905,2.0
495837,154886,1.0
2081565,228551,1.0
37233,45330,2.0
132887,231538,1.0
94799,251517,3.0
3411754,39634,2.0
71711,194051,2.0
219997,254980,1.0
2376033,225941,1.0
1888271,172408,1.0
1839337,224146,2.0
377702,1959,2.0
5385359,136445,2.0
78046,245642,2.0
3129828,47068,1.0
89268,132261,1.0
62201,262942,1.0
1932525,36396,2.0
3271689,58685,2.0
906788,53505,1.0
10103,119264,1.0
116658,218145,2.0
1826061,146716,2.0
212066,107795,1.0
1500039,112558,1.0
287690,1959,1.0
44052,43128,2.0
37233,102294,2.0
2588,240695,2.0
1267755,110791,2.0
55892,252516,2.0
7771,93245,2.0
1094312,106243,1.0
3083351,139341,1.0
8434486,72720,2.0
2026305,143885,1.0
1552624,224204,1.0
87724,195716,2.0
1932525,113819,1.0
94392,248450,1.0
57903,180767,3.0
1520845,251492,2.0
1701859,101771,2.0
2264489,109771,1.0
7360844,101699,3.0
3408622,257188,2.0
38706,103771,1.0
1008107,215715,2.0
1460471,28576,3.0
1265100,198945,2.0
65309,108198,1.0
4317074,93222,1.0
3030028,131565,2.0
9690,50998,2.0
4032600,225625,1.0
184530,28620,1.0
115496,251061,2.0
2714643,50420,2.0
162361,252004,2.0
4789225,142782,1.0
1089535,65445,1.0
9159252,114798,2.0
3501660,55088,2.0
9748647,55617,2.0
4584204,93171,1.0
1218669,205411,2.0
28465,136812,3.0
3296047,127026,1.0
25810,127089,1.0
1633629,161390,2.0
231162,104979,1.0
287699,161223,1.0
77405,139341,2.0
56127,167362,2.0
104790,155005,2.0
510118,107881,2.0
4683145,137249,1.0
2338352,57554,1.0
20586,1959,1.0
5726099,226925,2.0
177666,109737,1.0
6660519,158427,2.0
4076897,123314,1.0
2488895,28620,2.0
589215,270789,2.0
4404350,108130,2.0
1543425,50414,2.0
3035404,112002,1.0
60042,102087,1.0
22693,257187,2.0
127467,23192,1.0
6358,198781,2.0
2547297,194020,1.0
990136,197999,2.0
413492,211450,2.0
609360,143066,2.0
1274663,96044,2.0
7032148,237352,2.0
1036419,251492,3.0
3974049,12150,1.0
8989748,173704,3.0
1138467,51820,2.0
1193309,142782,2.0
1566272,250944,2.0
3499230,245733,1.0
3891542,66088,1.0
2089643,238316,2.0
18514,235796,1.0
1243577,140138,2.0
466237,240820,1.0
3283732,95668,1.0
4055327,104465,3.0
1645864,76987,2.0
14352,135792,3.0
3469468,87609,1.0
1592150,101778,2.0
52895,109427,1.0
7497866,39264,1.0
5631254,229831,2.0
1777889,113479,2.0
3833044,151908,2.0
6756,251492,2.0
847799,59912,1.0
1243577,140130,2.0
190733,260825,1.0
2433694,96343,1.0
32285,259579,1.0
3827655,43702,1.0
1705868,38432,1.0
65998,105149,1.0
873946,25480,1.0
616969,101673,2.0
1851778,192105,1.0
4031400,1959,1.0
134333,78688,1.0
6874399,38763,2.0
8715213,33121,3.0
11048567,180790,2.0
1038851,224840,1.0
83457,142803,2.0
17493,229869,2.0
8989748,93867,2.0
1084229,237352,2.0
480745,26395,2.0
692016,6529,1.0
845047,206262,1.0
786825,161219,2.0
322698,133577,3.0
844463,200102,2.0
231397,15889,2.0
1688597,256545,1.0
1252552,152802,1.0
730399,146220,2.0
6405709,101162,1.0
3370811,226788,2.0
4835200,238819,3.0
76630,131563,1.0
7024082,228663,1.0
833159,226284,1.0
495873,108793,2.0
491088,266780,2.0
2565382,150190,1.0
289923,191113,1.0
2236296,269924,2.0
4679530,133590,1.0
3674591,104464,1.0
144255,125764,2.0
23038,50952,2.0
3151035,51063,2.0
3524123,53201,2.0
1584588,1959,2.0
4893589,103532,1.0
38394,269230,2.0
2920874,109791,2.0
3527843,54686,1.0
234858,1959,2.0
1957167,109471,1.0
701133,133561,2.0
2889039,131564,2.0
1048728,245158,1.0
2944034,223672,2.0
1471191,113685,1.0
771827,222921,1.0
6759351,51925,2.0
3527843,113251,1.0
465600,76465,1.0
110897,99453,2.0
251082,72742,2.0
8275595,65480,2.0
1522615,92855,2.0
4921176,108198,2.0
532523,243305,2.0
7096731,220898,1.0
722448,226063,2.0
1692536,251989,1.0
1956781,161559,2.0
3129828,47071,1.0
1369779,166368,2.0
203469,142782,2.0
322698,252241,3.0
3414323,151908,1.0
1148154,105437,1.0
565817,237310,2.0
1737220,113478,1.0
91881,152607,2.0
2642501,192105,1.0
144577,66073,1.0
7071371,137249,2.0
135309,256545,1.0
2755544,56290,2.0
1329406,146753,2.0
276143,250938,2.0
3457658,45243,1.0
139006,96201,1.0
6903001,49962,1.0
1781832,252516,2.0
136396,9155,2.0
657782,110387,1.0
2043796,114928,1.0
5506854,53236,1.0
96104,93190,1.0
1748169,164791,1.0
615773,142803,2.0
9318337,160189,2.0
159027,100484,2.0
818385,158657,1.0
4560372,185270,1.0
2512214,240340,2.0
38189,53480,1.0
3773731,251531,1.0
1289246,109276,1.0
37233,102267,1.0
33197,54426,1.0
29155,166368,2.0
2967732,110085,1.0
322329,150190,2.0
285506,245629,2.0
28604,210746,2.0
315023,190137,2.0
2589575,267992,1.0
455500,68189,1.0
289948,131559,2.0
17362,249531,2.0
2998581,109228,2.0
438209,131498,2.0
7180832,128121,3.0
393833,55132,2.0
5934424,169,2.0
3567848,96360,1.0
2430888,15085,2.0
4160949,50997,1.0
770449,114514,2.0
3342985,20799,2.0
311503,34500,3.0
5354399,224997,2.0
36955,84673,2.0
460868,112802,1.0
61910,6564,2.0
329394,244409,1.0
3819835,210746,3.0
77727,131460,2.0
779706,95281,1.0
2733588,123064,1.0
2741311,216775,1.0
89503,107863,2.0
2512214,112482,1.0
122811,74649,2.0
2044749,60955,1.0
99702,135796,2.0
184367,93274,2.0
8713726,98319,1.0
638813,90328,1.0
1074130,53422,1.0
190793,172533,2.0
1678495,234447,1.0
167399,201092,2.0
134603,131563,2.0
577451,66190,2.0
490847,47063,2.0
895276,255646,2.0
1925671,193354,2.0
509524,153190,1.0
1196170,107497,2.0
27865,151908,1.0
5290932,142798,1.0
6871032,109919,1.0
4459754,225176,1.0
718206,105150,1.0
177941,223370,2.0
680846,158434,1.0
3780452,53651,1.0
1044337,53468,2.0
169927,163957,2.0
2860669,208538,2.0
2756243,128142,2.0
414901,139536,1.0
566069,132261,2.0
348834,87605,2.0
881213,114949,2.0
378679,237947,1.0
6518694,114958,2.0
940285,94116,1.0
322005,53100,1.0
398871,72742,3.0
3106778,214299,2.0
91392,44454,1.0
43032,123828,1.0
381364,54045,1.0
1151834,44672,1.0
117582,150427,2.0
45736,65281,1.0
6391774,218052,2.0
2317064,59692,2.0
1751851,101454,1.0
1737220,67253,2.0
319274,140520,2.0
532561,107289,1.0
1888434,236833,2.0
95299,95673,1.0
516707,85068,1.0
2712195,105138,1.0
6554144,139502,2.0
130013,148509,2.0
382445,57447,2.0
145686,251112,1.0
6633992,223672,2.0
2237895,48349,1.0
450771,51770,1.0
1543425,108234,2.0
783079,85068,1.0
7877062,67203,2.0
6747393,184304,1.0
32514,46774,1.0
639435,125239,2.0
723554,245085,1.0
3454442,105995,1.0
425647,50012,1.0
3608058,101771,2.0
7984344,129247,2.0
937,246256,2.0
22891,62956,1.0
1478969,161371,2.0
1759442,236833,3.0
516872,250864,2.0
3665718,157699,2.0
1070809,100927,1.0
3141949,269906,1.0
2547297,126013,3.0
34261,84448,2.0
2528421,67074,2.0
469754,204922,2.0
1069083,102099,1.0
1256702,191113,3.0
460263,122156,2.0
769153,192105,2.0
9932489,19005,3.0
8242295,121241,1.0
3742454,233703,1.0
163039,56947,1.0
9889,107814,2.0
803612,105896,2.0
171737,245629,1.0
3542752,52606,2.0
2568350,135698,1.0
2583697,105995,2.0
20500,193033,2.0
70344,131498,1.0
3008,139851,2.0
4242442,106747,2.0
218835,158434,2.0
67441,108362,2.0
61059,23192,1.0
1250787,249324,1.0
1275109,76496,1.0
4855229,52757,1.0
80489,82334,1.0
1770475,121506,1.0
5809668,62992,2.0
350672,170303,2.0
3891542,45264,2.0
1852795,131559,2.0
4167136,67405,2.0
1678495,251036,2.0
1487357,85664,2.0
7409971,269864,3.0
3509288,249913,2.0
2540211,199221,2.0
1596818,103535,1.0
193800,82394,2.0
833159,126017,2.0
3254543,266362,1.0
2236296,124374,2.0
5645,204969,1.0
322329,25539,2.0
533028,73339,1.0
308186,236611,2.0
282219,131498,3.0
17362,157130,2.0
590467,41437,2.0
379726,113041,2.0
1529737,52535,1.0
1084540,28646,2.0
883683,51207,2.0
94392,92251,2.0
49433,47857,1.0
8343945,96797,1.0
4574150,40912,2.0
1050773,135698,2.0
30899,92251,2.0
4265407,139149,1.0
33365,67893,1.0
285506,113983,1.0
2009660,65088,2.0
362181,225753,1.0
51346,239225,1.0
22183,126534,2.0
968481,88847,2.0
391837,94654,2.0
9984570,112528,1.0
438754,81090,1.0
1912569,112537,1.0
1245584,146221,2.0
25810,65723,1.0
53901,263278,2.0
9889,202511,2.0
467054,110120,2.0
222952,173719,2.0
4572889,43885,2.0
3561385,218287,2.0
1851778,259685,1.0
2032684,113801,2.0
993601,36714,2.0
6756,88847,2.0
240799,44340,2.0
1084894,54541,1.0
2170424,110264,1.0
1572772,121864,1.0
92119,106037,1.0
5977070,173723,2.0
1809736,249531,2.0
480297,146723,2.0
2595682,112092,2.0
1648266,92961,2.0
716345,133577,2.0
499815,125527,3.0
1023202,153190,2.0
1759442,202531,3.0
6196413,125435,2.0
746220,107118,2.0
7796139,192728,1.0
1120183,226915,1.0
3519767,225011,2.0
413275,102196,2.0
